id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
645315,Landing Page Submission,Direct Traffic,No,No,1,5.0,100,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
645308,Landing Page Submission,Google,No,No,1,3.0,423,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
645294,API,Google,No,No,1,2.0,1520,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
645292,Landing Page Submission,Google,No,No,1,4.0,1360,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,11.0,18.0,No
645291,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
645276,Landing Page Submission,Google,No,No,1,4.0,1261,4.0,Form Submitted on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,No
645274,API,Chat,No,No,0,3.0,135,1.5,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
645265,Landing Page Submission,Google,No,No,0,4.0,110,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
645252,Landing Page Submission,Direct Traffic,No,No,0,3.0,42,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
645243,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
645226,Landing Page Submission,Google,Yes,No,0,1.0,866,1.0,Email Bounced,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,No
645215,API,Google,No,No,0,8.0,397,2.0,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,17.0,15.0,No
645176,API,Google,No,No,1,2.0,1345,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
645172,Landing Page Submission,Google,No,No,1,4.0,1588,4.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
645169,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
645149,Landing Page Submission,Google,No,No,0,2.0,1288,2.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,No
645148,Landing Page Submission,Direct Traffic,No,No,0,6.0,95,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
645140,API,Google,No,No,0,4.0,12,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645128,Landing Page Submission,Direct Traffic,No,No,1,4.0,664,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,14.0,18.0,Yes
645110,Landing Page Submission,Direct Traffic,No,No,0,2.0,291,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,13.0,17.0,No
645099,Landing Page Submission,Google,No,No,1,4.0,1688,4.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
645089,Landing Page Submission,Google,No,No,1,10.0,1467,10.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
645057,API,Google,No,No,1,4.0,427,4.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,16.0,17.0,No
645051,API,Google,No,No,0,5.0,294,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,14.0,No
645026,Landing Page Submission,Google,No,No,1,2.0,1296,2.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,13.0,17.0,No
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
644990,API,Google,No,No,0,1.0,254,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
644988,Landing Page Submission,Direct Traffic,No,No,1,3.0,1223,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
644985,Landing Page Submission,Direct Traffic,No,No,1,2.0,940,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
644961,Landing Page Submission,Google,No,No,0,5.0,9,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
644954,Landing Page Submission,Direct Traffic,No,No,0,2.0,270,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,17.0,Yes
644953,API,Google,No,No,1,5.0,1323,2.5,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
644924,Landing Page Submission,Google,No,No,0,4.0,469,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
644912,API,Google,No,No,0,6.0,326,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
644906,Landing Page Submission,Google,No,No,1,6.0,1975,6.0,Email Link Clicked,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
644905,Landing Page Submission,Google,No,No,0,4.0,1064,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644900,Landing Page Submission,Google,No,No,1,6.0,1681,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,20.0,No
644895,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
644881,API,Direct Traffic,No,No,0,20.0,1165,2.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
644880,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
644871,API,Google,No,No,0,5.0,71,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
644862,Landing Page Submission,Google,No,No,0,6.0,1152,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,12.0,18.0,No
644821,Landing Page Submission,Direct Traffic,No,No,0,1.0,211,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644816,Landing Page Submission,Google,No,No,0,4.0,367,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
644763,API,Google,No,No,0,2.0,942,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,17.0,No
644750,API,Google,No,No,1,2.0,1132,1.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
644724,Landing Page Submission,Direct Traffic,No,No,1,3.0,941,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644717,Landing Page Submission,Organic Search,No,No,0,4.0,1075,4.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,16.0,Yes
644710,Landing Page Submission,Google,No,No,0,6.0,153,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
644702,API,Google,No,No,1,3.0,1210,3.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,13.0,No
644691,Landing Page Submission,Organic Search,No,No,0,5.0,211,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
644680,API,Google,No,No,0,1.0,147,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
644658,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
644642,API,Chat,No,No,1,1.0,832,1.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
644641,Landing Page Submission,Google,No,No,0,3.0,352,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,11.0,18.0,No
644640,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
644624,Landing Page Submission,Google,Yes,No,0,4.0,125,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
644599,Landing Page Submission,Direct Traffic,No,No,0,3.0,258,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,16.0,No
644576,API,Chat,No,No,0,3.0,15,1.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,16.0,Yes
644524,Landing Page Submission,Direct Traffic,No,No,1,1.0,993,1.0,Converted to Lead,Operations Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
644512,Landing Page Submission,Direct Traffic,No,No,0,2.0,883,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
644500,Landing Page Submission,Direct Traffic,No,No,1,5.0,1513,5.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,13.0,19.0,Yes
644481,Landing Page Submission,Organic Search,No,No,0,12.0,339,6.0,Email Opened,Services Excellence,,No,No,No,No,No,No,15.0,15.0,Yes
644477,Landing Page Submission,Direct Traffic,No,No,0,3.0,30,1.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644453,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,14.0,No
644450,API,Google,No,No,0,2.0,279,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
644414,Landing Page Submission,Direct Traffic,No,No,0,5.0,387,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,16.0,Yes
644390,API,Organic Search,No,No,0,9.0,413,4.5,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,11.0,Yes
644388,Landing Page Submission,Direct Traffic,No,No,0,10.0,68,5.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,15.0,18.0,Yes
644343,Landing Page Submission,Direct Traffic,No,No,0,3.0,40,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
644295,Landing Page Submission,Google,No,No,1,5.0,1489,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644290,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
644288,Landing Page Submission,Direct Traffic,No,No,0,3.0,250,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644286,Landing Page Submission,Google,No,No,0,6.0,101,6.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
644282,API,Google,No,No,1,16.0,1059,3.2,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
644264,Landing Page Submission,Google,No,No,0,5.0,312,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
644261,Landing Page Submission,Google,No,No,0,4.0,320,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
644257,Landing Page Submission,Google,No,No,1,3.0,784,3.0,Converted to Lead,Business Administration,Working Professional,No,No,No,No,No,No,15.0,20.0,No
644249,API,Google,No,No,1,2.0,969,1.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
644246,API,Google,No,No,1,4.0,995,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
644223,API,Google,No,No,0,3.0,42,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
644211,Landing Page Submission,Organic Search,No,No,1,11.0,374,11.0,Email Opened,Travel and Tourism,Student,No,No,No,No,No,No,16.0,16.0,Yes
644186,Landing Page Submission,Google,No,No,0,5.0,30,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
644182,Landing Page Submission,Google,No,No,0,12.0,348,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644181,Landing Page Submission,Direct Traffic,No,No,1,2.0,118,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
644174,Landing Page Submission,Direct Traffic,No,No,1,3.0,1024,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,17.0,Yes
644173,API,Google,No,No,0,3.0,1344,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,12.0,No
644144,Landing Page Submission,Google,No,No,0,3.0,783,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,12.0,18.0,No
644143,API,Google,No,No,0,4.0,152,4.0,View in browser link Clicked,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
644137,Landing Page Submission,Google,No,No,1,4.0,847,4.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,20.0,No
644130,Landing Page Submission,Google,No,No,1,4.0,1017,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644129,Landing Page Submission,Google,No,No,1,4.0,1337,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644125,Landing Page Submission,Google,No,No,0,8.0,367,2.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
644122,Landing Page Submission,Google,No,No,0,6.0,90,3.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
644117,Landing Page Submission,Organic Search,No,No,0,9.0,186,9.0,Unreachable,Marketing Management,,No,No,No,No,No,No,15.0,16.0,Yes
644111,API,Organic Search,No,No,0,2.0,1978,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
644087,Landing Page Submission,Google,Yes,No,1,5.0,777,5.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
644080,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,15.0,No
644076,Landing Page Submission,Direct Traffic,No,No,1,3.0,31,3.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,No
644068,Landing Page Submission,Google,No,No,1,4.0,62,4.0,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644065,Landing Page Submission,Direct Traffic,No,No,1,2.0,931,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
644064,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
644036,API,Google,No,No,0,5.0,324,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
644029,Landing Page Submission,Google,No,No,0,6.0,277,6.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
644023,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
644013,Landing Page Submission,Google,No,No,1,4.0,1381,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
644000,Lead Add Form,Reference,No,No,1,,1835,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
643998,API,Social Media,No,No,1,2.0,942,2.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
643986,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
643977,API,Google,No,No,1,2.0,1429,2.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,14.0,13.0,No
643963,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
643946,API,Google,No,No,1,4.0,1245,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
643945,API,Google,No,No,1,2.0,1101,1.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
643938,Lead Add Form,Reference,No,No,1,2.0,826,1.0,Form Submitted on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,13.0,20.0,Yes
643937,API,Chat,No,No,1,3.0,430,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
643930,API,Organic Search,No,No,1,2.0,345,2.0,Had a Phone Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
643923,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
643918,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
643917,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
643916,Landing Page Submission,Google,No,No,1,14.0,1241,3.5,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,16.0,20.0,No
643899,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
643897,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
643891,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643889,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
643884,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
643871,Lead Add Form,Reference,No,No,1,,759,,,Business Administration,Unemployed,No,No,No,No,No,No,14.0,19.0,No
643845,API,Google,No,No,0,6.0,1178,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
643819,Landing Page Submission,Google,No,No,1,6.0,251,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
643814,Landing Page Submission,Google,No,No,0,7.0,84,1.75,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
643810,API,Google,No,No,0,2.0,1615,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
643807,API,Google,No,No,0,2.0,416,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
643801,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
643795,API,Organic Search,No,No,1,3.0,926,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643789,API,Google,No,No,1,2.0,1794,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
643778,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
643772,API,Google,No,No,1,2.0,1069,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,15.0,No
643766,Landing Page Submission,Direct Traffic,No,No,0,2.0,326,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,13.0,18.0,Yes
643746,Landing Page Submission,Google,No,No,0,2.0,1458,1.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
643712,Landing Page Submission,Direct Traffic,No,No,1,3.0,1389,3.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
643701,Landing Page Submission,Organic Search,No,No,1,4.0,1171,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
643643,Landing Page Submission,Google,No,No,0,2.0,253,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
643623,Landing Page Submission,Google,No,No,0,3.0,1708,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
643583,Landing Page Submission,Google,No,No,1,4.0,1075,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
643548,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
643546,Landing Page Submission,Direct Traffic,No,No,1,13.0,1018,6.5,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,Yes
643545,API,Google,No,No,0,5.0,108,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
643524,Landing Page Submission,Organic Search,No,No,0,3.0,560,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
643508,Landing Page Submission,Google,No,No,0,4.0,416,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
643505,Landing Page Submission,Direct Traffic,No,No,1,5.0,300,5.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
643496,Landing Page Submission,Google,No,No,1,3.0,1459,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
643477,Landing Page Submission,Google,No,No,0,4.0,255,4.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,13.0,17.0,No
643459,API,Chat,No,No,0,8.0,180,2.67,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,12.0,16.0,No
643443,API,Google,No,No,1,13.0,1667,4.33,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
643386,API,Google,No,No,1,2.0,1576,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
643360,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
643356,API,Google,No,No,0,2.0,234,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
643343,Landing Page Submission,Google,No,No,0,5.0,129,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
643342,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
643324,Landing Page Submission,Google,No,No,1,3.0,1499,3.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
643320,Landing Page Submission,Google,No,No,0,6.0,71,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
643299,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643296,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
643292,API,Google,No,No,1,3.0,489,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
643289,Landing Page Submission,Google,No,No,1,5.0,1013,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
643287,API,Direct Traffic,No,No,0,2.0,702,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
643272,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,11.0,No
643274,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
