id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
647979,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,14.0,No
580388,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
623426,Landing Page Submission,Google,No,No,0,3.0,366,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
603528,API,Google,No,No,0,3.0,291,3.0,Email Opened,,,No,No,No,No,No,No,,,No
585427,Landing Page Submission,Google,No,No,1,6.0,1079,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
590261,API,Google,No,No,0,3.0,252,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,10.0,15.0,Yes
603501,Landing Page Submission,Direct Traffic,No,No,0,4.0,261,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
607109,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
642222,API,Google,No,No,1,2.0,594,1.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,13.0,No
598962,Landing Page Submission,Organic Search,No,No,1,3.0,1080,1.5,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
638430,API,Google,No,No,0,2.0,200,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,15.0,No
660727,Landing Page Submission,Direct Traffic,No,No,1,2.0,1532,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,14.0,20.0,Yes
608791,Landing Page Submission,Direct Traffic,No,No,1,8.0,1568,8.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
580863,Landing Page Submission,Direct Traffic,No,No,1,7.0,1104,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
642798,API,Google,No,No,1,2.0,1734,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
646738,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
634478,Landing Page Submission,Google,No,No,0,4.0,93,1.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
620391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
594504,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
582921,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,488,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
623349,Landing Page Submission,Google,No,No,1,6.0,320,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
582151,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,19.0,No
608250,Landing Page Submission,Google,No,No,0,5.0,157,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
642470,Landing Page Submission,Google,No,No,0,4.0,434,4.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,No
590031,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
601380,Landing Page Submission,Direct Traffic,No,No,1,3.0,117,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
623134,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
582942,Landing Page Submission,Google,No,No,0,4.0,1029,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
642785,Landing Page Submission,Google,Yes,No,0,7.0,1115,7.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
634310,API,Direct Traffic,No,No,0,17.0,250,4.25,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
593671,API,Google,No,No,0,3.0,641,1.5,Email Opened,,,No,No,No,No,No,No,,,No
646182,Landing Page Submission,Direct Traffic,No,No,1,2.0,179,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
641410,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
635626,Landing Page Submission,Direct Traffic,No,No,0,14.0,470,2.8,SMS Sent,,,Yes,No,No,No,No,No,14.0,17.0,No
646238,Landing Page Submission,Direct Traffic,No,No,0,3.0,224,3.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
607470,Landing Page Submission,Referral Sites,No,No,0,54.0,1280,4.5,SMS Sent,Select,,No,No,No,No,No,No,,,No
603436,Landing Page Submission,Google,No,No,0,8.0,96,2.67,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
608758,Landing Page Submission,Direct Traffic,No,No,0,5.0,1436,1.67,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,,,Yes
620626,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,192,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
587836,Landing Page Submission,Direct Traffic,No,No,0,3.0,15,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
581979,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
624266,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
615853,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
657510,API,Google,No,No,0,3.0,331,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
606187,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
595607,Landing Page Submission,Organic Search,No,No,1,9.0,1233,4.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
620468,Landing Page Submission,Google,No,No,0,3.0,210,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
649879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1829,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656381,Landing Page Submission,Direct Traffic,No,No,0,3.0,1346,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
597909,Landing Page Submission,Google,No,No,0,3.0,1489,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
613633,API,Google,No,No,1,3.0,1510,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
625970,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
595710,API,Google,Yes,No,1,3.0,156,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
595012,Landing Page Submission,Organic Search,No,No,1,6.0,428,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
622395,Landing Page Submission,Google,No,No,0,4.0,74,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
606661,Landing Page Submission,Direct Traffic,No,No,1,4.0,1288,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
595464,API,Organic Search,No,No,1,7.0,1247,7.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
642069,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
582154,Landing Page Submission,Direct Traffic,No,No,1,2.0,834,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
626987,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
631079,API,Chat,No,No,0,3.0,361,1.5,Email Link Clicked,Supply Chain Management,,No,No,No,No,No,No,,,No
608302,Landing Page Submission,Organic Search,No,No,0,4.0,685,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
656493,API,Referral Sites,No,No,0,5.0,253,1.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
648494,API,Direct Traffic,No,No,0,3.0,129,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
607605,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
626333,Landing Page Submission,Google,No,No,0,6.0,1904,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
602377,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
581802,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
604688,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,322,1.0,Email Bounced,Rural and Agribusiness,,No,No,No,No,No,No,,,No
649691,Landing Page Submission,Google,No,No,1,3.0,1995,3.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
611277,API,Google,No,No,1,2.0,1164,1.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591823,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
593359,Landing Page Submission,Direct Traffic,No,No,0,3.0,39,3.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
637854,Landing Page Submission,Google,No,No,1,5.0,1204,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
594568,Landing Page Submission,Organic Search,Yes,No,0,5.0,623,5.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,Yes
600935,Landing Page Submission,Direct Traffic,No,No,0,2.0,344,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,,,Yes
595488,Landing Page Submission,Organic Search,No,No,0,6.0,288,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
610249,API,Organic Search,No,No,1,2.0,1484,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
608612,Landing Page Submission,Direct Traffic,No,No,0,3.0,141,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
629872,Landing Page Submission,Direct Traffic,No,No,0,2.0,320,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
591340,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
649320,Landing Page Submission,Direct Traffic,No,No,0,8.0,220,4.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,12.0,18.0,No
597966,API,Google,No,No,0,3.0,320,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
658048,Landing Page Submission,Direct Traffic,No,No,1,3.0,1183,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
585145,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
642967,Landing Page Submission,Organic Search,No,No,0,3.0,155,3.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
599792,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,385,3.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,,,Yes
593400,Lead Add Form,,Yes,No,0,,926,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
596541,Landing Page Submission,Direct Traffic,No,No,1,3.0,166,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
629524,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
614988,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
586158,Landing Page Submission,Google,No,No,0,8.0,87,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636855,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
602110,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
610453,Landing Page Submission,Direct Traffic,No,No,0,4.0,15,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
580841,Landing Page Submission,Organic Search,No,No,1,5.0,1406,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
628469,API,Google,No,No,0,5.0,213,5.0,SMS Sent,,,No,No,No,No,No,No,,,No
617669,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
643065,API,Google,No,No,0,2.0,407,1.0,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
593438,Landing Page Submission,Direct Traffic,No,No,0,2.0,227,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
606978,Landing Page Submission,Organic Search,No,No,0,5.0,89,5.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
628689,Landing Page Submission,Direct Traffic,No,No,1,2.0,1512,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
624347,Landing Page Submission,Google,No,No,1,9.0,1402,3.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
585724,API,Google,No,No,1,2.0,1412,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629853,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592317,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,503,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
612148,API,Organic Search,No,No,1,4.0,861,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
581051,API,Google,No,No,1,7.0,1524,1.4,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
591398,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,SMS Sent,International Business,,No,No,No,No,No,No,14.0,18.0,Yes
606387,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
587496,Landing Page Submission,Organic Search,No,No,0,4.0,367,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
586799,Landing Page Submission,Organic Search,No,No,1,4.0,1544,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
623118,Landing Page Submission,Direct Traffic,No,No,0,4.0,190,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
654914,Landing Page Submission,Direct Traffic,No,No,0,5.0,357,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
630828,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
609464,API,Google,No,No,0,3.0,248,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
599422,API,Google,No,No,0,2.0,476,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
590711,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,No
615481,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
640009,Landing Page Submission,Google,No,No,0,5.0,301,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
629378,Landing Page Submission,Direct Traffic,No,No,1,4.0,940,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
655162,Landing Page Submission,Direct Traffic,No,No,0,2.0,13,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
614665,Landing Page Submission,Google,No,No,0,3.0,165,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
583960,API,Chat,No,No,1,2.0,1122,1.0,Form Submitted on Website,Operations Management,Working Professional,No,No,No,No,No,No,13.0,18.0,Yes
649892,Landing Page Submission,Direct Traffic,No,No,0,2.0,590,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
599313,API,Google,No,No,1,3.0,270,1.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
603161,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
586326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
595608,API,Google,No,No,0,2.0,1148,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
632210,Landing Page Submission,Google,No,No,1,4.0,422,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
654469,API,Referral Sites,No,No,0,3.0,1641,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
652580,Landing Page Submission,Google,No,No,1,3.0,1160,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
588485,Landing Page Submission,Organic Search,Yes,No,0,6.0,124,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
594531,Landing Page Submission,Direct Traffic,No,No,1,2.0,111,2.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
613046,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
589580,Landing Page Submission,Direct Traffic,No,No,1,6.0,973,6.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
635449,Landing Page Submission,Google,No,No,1,2.0,1182,2.0,SMS Sent,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,15.0,18.0,No
588395,Landing Page Submission,Direct Traffic,No,No,0,2.0,205,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
587481,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
614796,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
633358,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
635319,API,Google,No,No,0,2.0,377,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
630001,Landing Page Submission,Google,No,No,0,7.0,402,7.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,No
586022,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1234,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
596168,Landing Page Submission,Organic Search,No,No,1,6.0,1171,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
631627,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630760,Landing Page Submission,Direct Traffic,No,No,0,2.0,450,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
617698,API,Google,No,No,0,5.0,418,5.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
647939,Landing Page Submission,Direct Traffic,No,No,0,2.0,253,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
623484,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
659366,API,Direct Traffic,No,No,0,5.0,1566,5.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
646398,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
602143,API,Chat,No,No,0,2.0,198,1.0,Chat Conversation,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
624084,Landing Page Submission,Organic Search,No,No,0,3.0,113,3.0,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,Yes
659141,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
651431,Landing Page Submission,Organic Search,No,No,0,5.0,1326,5.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,17.0,Yes
598778,Landing Page Submission,Direct Traffic,No,No,0,5.0,166,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
642018,Landing Page Submission,Google,No,No,0,7.0,8,7.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
655666,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
582307,Landing Page Submission,Direct Traffic,No,No,1,3.0,278,1.5,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
612147,API,Google,No,No,0,2.0,197,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
589007,API,Direct Traffic,No,No,0,4.0,233,1.33,Chat Conversation,,,No,No,No,No,No,No,13.0,15.0,No
642177,Landing Page Submission,Google,No,No,1,4.0,1506,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
651339,API,Referral Sites,No,No,0,3.0,186,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
584649,Landing Page Submission,Organic Search,No,No,1,8.0,1508,8.0,Unreachable,Operations Management,Working Professional,No,No,No,No,No,Yes,14.0,16.0,Yes
597769,Landing Page Submission,Google,No,No,0,2.0,212,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
581171,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,54,6.0,Email Bounced,Operations Management,,No,No,No,No,No,No,15.0,18.0,No
646453,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
601722,API,Google,No,No,0,7.0,469,7.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
614586,Landing Page Submission,Organic Search,Yes,No,0,3.0,225,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
621566,Landing Page Submission,Google,No,No,1,6.0,1424,6.0,SMS Sent,E-Business,,No,No,No,No,No,No,,,No
633337,API,Google,No,No,0,3.0,156,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
632767,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
645640,Landing Page Submission,Organic Search,No,No,1,4.0,1121,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
